,v001,v002,v4,v5,v14,v29,v120,v123,v173,v174,v175,v176,v177,v180,v181,v182,v183,v185,v191,v192,v196,v197,v198,v200,v178_Certified,v178_EmailInexistent,v178_ValidDomain,v178_Verified,v178_nan,v184_Data Entry Review,v184_Lower Fraud Risk,v184_Lower+Fraud+Risk,v184_Moderate Fraud Risk,v184_Moderate+Fraud+Risk,v184_nan,v186_Fraud Score 1 to 100,v186_Fraud Score 101 to 300,v186_Fraud Score 301 to 600,v186_Fraud Score 601 to 799,v186_Fraud+Score+101+to+300,v186_Fraud+Score+301+to+600,v186_nan,v193_No,v193_Not Sure,v193_Not+Sure,v193_Yes,v193_nan,v194_Yes,v194_nan,v195_Low,v195_Moderate,v195_nan,v199_Moderate,v199_nan,v201_Moderate By Proxy Reputation And Country Code,v201_Moderate Risk,v201_Moderate+By+Proxy+Reputation+And+Country+Code,v201_nan,v202_Good,v202_nan,v203_No,v203_nan,v204_business,v204_cellular,v204_college,v204_dialup,v204_mobile,v204_residential,v204_wifi,v204_wired,v204_nan,v172.1_N,v172.1_P,v172.1_U,v172.1_Y,v172.1_nan,response
0,0.2870194291683565,0.06701967133658096,-0.42351412318346726,-0.5027115869715572,-0.4397152402620596,-0.7664004250555241,-0.2305959361253993,-0.15734554146976898,0.09769825309316475,-0.15887986117151276,0.19890523290226128,-0.27539060816704364,0.0046973875625371565,0.3611211465922917,-0.22279052655585216,0.7026458022433132,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,13.856406460551016,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,-0.513324901979065,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,0
1,-0.1390940310585114,-1.0718932340183995,-0.669199582984766,-0.5027115869715572,-0.6666980539700568,-0.7664004250555241,-0.2305959361253993,-0.15734554146976898,0.09769825309316475,-0.15592046212638397,0.2029510164126732,-0.27539060816704364,0.016036503799174262,0.3611211465922917,-0.22279052655585216,0.7026458022433132,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,1
2,-0.1390940310585114,2.5888982474797517,0.5526378860221685,0.4579155049641905,0.5940474346737854,1.123658468139522,-0.2305959361253993,-0.4254929101555564,0.09769825309316475,-0.09081368313355043,0.20528723015059594,-0.27539060816704364,0.022584169889720746,-1.7213709075586692,-0.22279052655585216,-1.1412209811238851,-1.4896838912059258,-1.6993998581562293,-0.19399589841579212,-0.19399589841579212,8.729261137118078,8.729261137118156,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,2.6379467179224716,-0.03601412030328098,-1.1242462447205808,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,3.3840231830213288,-1.1242462447205808,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,8.729261137118078,-1.5592020751368663,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,0
3,-0.1390940310585114,-1.1532441558294695,-0.2597238166492681,-0.5027115869715572,-0.2549258184673047,-0.4029275609795537,0.4456436182480414,-0.15734554146976898,0.9885125931808024,-1.0481792742327165,0.17140957113059616,-0.24591291441957494,-0.07236409445978356,0.324099065629608,-0.22279052655585216,0.7026458022433132,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,3.1919282255560586,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,-0.513324901979065,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,0
4,-0.1390940310585114,-1.0718932340183995,-0.2597238166492681,-0.5027115869715572,-0.2549258184673047,-0.4029275609795537,-0.2305959361253993,-0.4254929101555564,-1.3642566748828775,1.308982065212371,0.1146458768944936,-0.1890630764780282,-0.23145465636497725,0.3611211465922917,-0.22279052655585216,-1.6021876769656846,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,3.1919282255560586,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,-0.513324901979065,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,1
5,-0.1390940310585114,0.7178270458251412,-0.12323189453743544,-0.5027115869715572,0.08799269896777406,1.8506041962914628,1.121883172621482,2.6582018297309986,0.8762912856015223,-0.9342424109952577,-2.984384700196502,2.912411415666355,-0.09551125702008266,-3.359597990157425,-0.22279052655585216,-0.9107376332029854,-1.4896838912059258,-3.7397368573733507,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,2.6379467179224716,-0.03601412030328098,-1.1242462447205808,-0.17912443020795965,-0.6212860929843248,4.588806256222075,-0.29550624978496104,-1.1242462447205808,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,0
6,0.07396269905492255,-0.5837877031519793,2.9156297190372915,4.300423872707181,2.531003100012308,1.923298769106657,0.10752384106132105,0.2448755115589121,-0.9002895902832974,0.8428767156045852,-0.12713366800020748,0.05307512216189309,-0.10022918701847712,-0.03686622375655857,-0.22279052655585216,0.7026458022433132,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,1
7,0.07396269905492255,-0.42108585952983923,-0.601499589617297,-0.5027115869715572,-0.47517850429767067,-0.4756221337947477,-0.061536047532039125,-0.15734554146976898,0.9885125931808024,-1.0481792742327165,0.20305918709718257,-0.27539060816704364,0.01633960359023391,0.3611211465922917,-0.22279052655585216,0.7026458022433132,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,1
8,0.07396269905492255,-0.0956821722855591,-0.2597238166492681,-0.5027115869715572,-0.2549258184673047,1.196353040954716,-0.2305959361253993,-0.15734554146976898,-1.3642566748828775,1.308982065212371,0.2030583094445699,-0.27539060816704364,0.016337075481065923,0.3611211465922917,-0.22279052655585216,-1.6021876769656846,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,0
9,0.07396269905492255,-1.0718932340183995,-0.2597238166492681,-0.5027115869715572,-0.2549258184673047,-0.4756221337947477,-0.3996558247187595,-0.023271857126875295,-0.9002895902832974,0.8428767156045852,0.20328591402211768,-0.27539060816704364,0.016975047245972135,0.3611211465922917,-0.22279052655585216,0.7026458022433132,0.14854397775557643,0.3409371410608924,-0.19399589841579212,-0.19399589841579212,-0.11455723277057886,-0.1145572327705003,0.0,0.06245934958915284,-0.050964719143762556,-0.07216878364870322,-0.22116293423234568,0.706419936166578,-0.6212860929843248,-0.07216878364870322,-0.3790827135384885,-0.03601412030328098,0.8894848479111789,-0.17912443020795965,-0.6212860929843248,-0.21792159968490182,-0.29550624978496104,0.8894848479111789,-0.07216878364870322,-0.03601412030328098,-0.17912443020795965,-0.6212860929843248,-0.07216878364870322,-0.2113171528932311,-0.06245934958919545,0.7023034771957475,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.11455723277057844,0.6413536872135192,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6777590116573868,-0.062459349589195454,-0.1829404333161506,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,0.6212860929843248,-0.6212860929843248,-0.07216878364870322,-0.3132902525794709,-0.03601412030328099,-0.03601412030328098,-0.46035956188249255,1.948083944777694,-0.47680708053768917,-0.23066426409071902,-0.6293025503040396,-0.0956573405305919,-0.0956573405305919,0.6736917991940515,-0.12565617248750865,-0.6212860929843248,0
